summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
aU5jPsVV_yL3yw1iArJFFpgmc8H7n0_UJXNntFyXNiRqbYY,Goldenpenny,139,I,195,189,TRUE,FALSE,FALSE,TRUE
,,,,,,,,,
a-9WndWZwmHQQiRt-5pVIrhytWPdK9DwKumNrGobq8x1SnCr,BDBeuw,15,I,82,80,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
L-HdGjZ8lKK-oNYMVFMoLROI-PbzIIdq7Hhl0yilERXQS1E,Du calme COWBOY,157,I,293,253,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
dovEAiojVDbyIsMXg0C3S1r7Y3KKXd8XWn1VFeUQrcdmrvse,FioraSeinVater,101,I,104,78,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
8n9emGK1c52bfGuuOV0gT1u_GnpNA2hPyL-K5qd34ydcChA,Reus EUW,207,I,288,273,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
29FwTcapj_SXPcHNOYdzYYP04Hi1ijm5l2OQO_bHbz2d6g8,Neramin1,124,I,124,117,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
dSdygnkxNIdgKzJ6PuJqCDo0GSItAoHNvJ3QWnDR0EAh6ygu,COME 1V1 UKN,239,I,140,122,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
zQaR7k71s8596pznBpy2OsXbkokzKMnpp9bV4aDie4x9D8c,klown7,121,I,122,119,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
ud3DJ8BRUa3q1dpnrwM1m9vLIUSniQUWXXxejRDsQ64-6DgO,Noerring,0,I,94,89,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
baz3UwxjpVSbhHimwAAGDIhgvalDmkuqPvO6-MjPRnFsVd8,BomanAceX,41,I,131,109,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
2XhILJY6Xbdy-TRwh7CQ9PIBXCkLDkhwvw-Cnit2oM15-Fk,KK Hermz,142,I,116,102,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
aab93cmll1p46FLtLnOMEEj1XbtTRrkyawwVvOoQ5MT0J34,i click circle,64,I,153,148,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
6WIRT6tAlJ8v1i0ayM-_9XggnjiHgG5KOC25o0pRjYiA0aA,Wavy Arno,47,I,221,216,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
hd3GFKuOtsKp__agokOXreq2I245UpF1VyyE21GO_CTW1nU,PTR Eskiper,67,I,103,77,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
PqOrRkdLiu5sBQtxT4bDDhmYWrSbFDJwFJnTp9q0iKQthZy8,NEC B0nd,127,I,59,51,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
uKIgmz_RPFUkuNykkd19ytmQdYDsDozcJjvYsF9-RUYr1As,Sad Teiyon,57,I,130,129,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
Se5oc7BjoP_Coyv7w4rcyTPiCCfGGL3XxyAWuD09mc33osY,PSR Bordeo,84,I,113,97,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
I1QlrWWWumcoQniAbUcnYgNkxSiO1NKDtkkdx4nUFyCxlOAU_FL6mhyQxg,BlaDesa,32,I,137,116,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
IvQl92X9XEgElvsvCXF2qYLmzYjqDngR9W_OWc60ApchWtE,NXS livE,134,I,205,195,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
5tmhL7ySpBBTyp83W79apebOcPC5Z32fHTU7TO30oIoYg13CxDjKhtnTcw,Rhythm Prime,140,I,224,181,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
omLI4SzOKoBS7yYrUM1eejGxx63l-4WF-aLI0yVjY90jHSw,Fifoko,51,I,101,75,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
5wKgD3U0mxvZ0buHLxKDI-_PrdTVG45oBpC2-uI2Khk44Yg,lil akashut,50,I,211,205,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
F1MGdj8wgEsMtuCVN9EyhKySx48k6aAtgLBQi5uSDB_kjCU,DF Kurilius,19,I,330,318,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
iNU6D76bT6TFAFszCepLwfSusZh5TwHZy63e8mGXkuU0qxA,bυurman,54,I,131,124,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
1yrrli-2njM0M1Kt4EyjxXLl212YyBn5MtQD1CvTs7o2r1A,Devil Liebe,1,I,41,32,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
_FeJ92jKWMmwKV69fSE8KEq7_ONX4-2ix6snJgaBfLHFQlw,bakkary,27,I,43,29,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
SjrRxvHHkx4ZnuyBEHpm8Cl-Zpg5eBRdvwprpg44xfTjsjU,IcyRick,51,I,165,132,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
QRUNG9_Fk4Jt2kja5T23uEd6fK0yWZXKdnj-5VpSpYgncEJG,KC Genezis,0,I,333,292,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
dBU-muEgL2tgdoeu1SBe_duk5fHq5bXWxKOZpiTJcJkJ49h3,veeBlithe133,235,I,182,143,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
UucOV3P4EH-g436zD59uEFmH5dd9txObdJfOnjKvwsgMQ0lV,IlIlllllIIIlI,26,I,125,126,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
SSD-j--wiQsZ0GAt6NAnEV7_OTvGHrMbEn8SkAqKSl2l7vo,Tryoka123,0,I,52,43,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
d4g0k2jIcyb3ToWfSXBmIOINeF8NfYVUCnGoQmSS84dp1ck,s1ckdy,48,I,172,152,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
D5aZ1r8aU-7urC7frgOXiVRunPhPHcgdr-5sb96eH_MjIIw,Akersen,1,I,35,16,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
oHF3141ECQNqFAFnfx7pzpTT1KPcv0deCFlTIvmbaM9nDyru,autopilots ,39,I,71,69,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
f-yhGb8DlZ65e7krCUGVvC7wVyzBnYydq6PjdZ92yOsJGHs,Warizar,1,I,144,139,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
uUUmsAIP6sxLqXTpMBHF4gU3hL4JJqgkJO6APtPYhh30n0Y,pIRL1X UNOSIETE,57,I,166,163,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
nPJFVwXGL-UcRAwPjFTox_-2-7x4xYmlc_jcwOuubhZS5aUn,Jellyglitter,161,I,155,143,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
EcnsbGP19Wq4jGj5F0q00x6_qqrJ4VqLntmJmbZrupcJV9A,i Iove hot moms,82,I,163,159,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
tEGzgVRk5Ogym7JY5i9EMeuZJocmpkUBByD_nTyNkAs50gA,xmar,1,I,139,133,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
W92gx96ak5i7JAw5EHGIJCW1sNY8IgIDZHolPr-8zNFj8s0,Skain DFG24,73,I,196,196,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
18cUkYb87tSuSsCvKHMXXYKh4w1GJe1i37qnXsd3oNxzHyw,i scared you sry,46,I,70,40,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
3blJNUIAYsdROfzgybj26JW7RZcdxzFvLUURScja1Asi0tw,Lotus x Janna,49,I,41,31,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
AG8qSh2rtiOC7rKEacLKOLTqzsY7MuraKkLdudpMP_79sHI,Sfornox,59,I,80,72,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
lfWTFIW8f9iC8L_jWbHriFuFW1bfriOZhYYZKRr22hB513M,unexpected,164,I,122,115,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
LKmGTeECk3kpZZciljQfxoMDTwhEycxf8lrzLfDyqJ7MkUk,dumbmfblonde,154,I,208,187,TRUE,FALSE,FALSE,TRUE
,,,,,,,,,
bZdwTWTnbLScFhOExOx1ACL8zOUuiKI5qZ4NvdWR_8ybWxVy,PotatoFarmer34,15,I,152,147,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
af322cbF3bzkPRo6I5-nD1AC_6DUmAMwnh8OcUxpp_klfbw,Chrønøphøbia,48,I,22,16,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
MoivhcrDvvuy0NAZ3C4zSqPq8kRqpXEM_006pmcQoMUT-WKR3d5tfeIAQQ,X7 Anonymouss,171,I,274,249,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
4FULbpceHd3UKYTM9HRiSq3wwdVevjojWI-_1wYmD4E1tGw,Chrodino,42,I,37,33,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
9D5Ge5YS00ctBuxFKpHsXvjbQoqlBvgnqtauqtwsPUvt3pA,Haeryung,244,I,111,89,TRUE,FALSE,FALSE,TRUE
,,,,,,,,,
d-FA8_DetW-0wI7cNfCIV-mjZqrO23c4pXP1JaMV3X1plAg,K1BZ,155,I,100,100,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
#NAME?,Only Jax and Jax,0,I,101,88,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
yyw38afXG1Ic1SDUmc1V3MCxHPLf2B9S26vLxUharerI1z8,Switzerstar,214,I,60,57,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
PtSxGTE7qE897tdkabbs0ULAFPfTb5SjJp7A_KVm_4DomgU,xPatataKamikaze,198,I,183,174,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
Door2wB5vlue9t5vBRDAjRd2pHOoHxTjZ1aU6ydynKzoKbc,PRZEKLETE KONTO,16,I,20,14,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
VKJfB-NwkdihB9I1y8CtHLY8SYPZ-VHbbx74ltXYjMKh5H4,EUS Trortro,130,I,39,23,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
J70qoa_auISUYuqWxY4VEUmPyMdu4O1DqyINJTGXjk-g83F4,didol,52,I,213,208,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
ayuCHcp2heWhLNEDteiMw-0oshBl7ZCsjydgpsqAHfoZ-MF2,Rudý John,1,I,146,128,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
H8YqkzNCjLe1Ila7sYJvap07LzBtHAnxyCNjpBsZbaKmBnCY,d4 is heaven ,12,I,204,176,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
#NAME?,Gurkenkönig,79,I,76,47,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
2Z3j0iazDSEZsNjn7Fqp9kAvvmhhDcBqO-TsMfsMPJlUJ9xY,nikt nic nie wie,161,I,179,178,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
FrVfqQqX3RvAcCK-k7wUd1R_ozf8dpDP39FIBfitBFVSN1M,A41G Kibari ,55,I,122,115,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
7ZSXNWfBMxWo-gOjgUW_-4whKTwQ3Y1feAQAruHhaA0qFt8,Maître Po,18,I,55,42,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
nd5NCKbQcCTPYVXN9Eo1vRNM106Qs5HHEPpQCYU4Dyk8_GY,Taziel,34,I,231,223,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
qY4Iy-LYo29Aaws9KGF9p0yY5n2SWFqg_5NUR68lwNd6TPY,Harjeevan Johal,0,I,40,38,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
Fj2gR5xN9ktnU6JSVA_CZguEc5l4B2wTCgzBOOG468-zRKg6,Helvetia,19,I,86,78,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
aSk-WLZZacyXnm4VKLojFj6-Nmcfp9hsioebzKRCJQBsmvU,DEMON Lørd,59,I,48,47,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
Wba09P_8fk6AatxtOJ7u9DmF7r4AmpaGL1PXvgaHG5ypl3w,GINYIN,17,I,186,184,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
_nztOHBrULr3uGXIXCEN8yhX_4I1eBuduxS9NjC3YnRs_ek,Træstammen,247,I,82,63,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
eFBVEB9hUpp4GlmfUrsiynLmVfl4SjmJJsVNh4nhTniT8Wtf2y4X1mbEzA,PurpleKeria,14,I,127,104,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
PsTahncdUrWHT8lIJvnnizAk3xEsBMXIL6O7tbD8pniX_MAv,Jhein,181,I,186,171,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
3iu0pstjxXOJIwS7z0Xmwq4cD6gADl9WuBpUjcYbIBMlzZtD,Basilich,15,I,171,165,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
akc21Rn5iD1h2Bh1ZNY_1Ifin0bysxE0jMaZbIfiNLWAhxKq,Marlley,229,I,162,148,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
bvW_Lx-NaxwTsZlpXvkuejJfM73IixCwJ2vNG8ET62XfoEw,Die Küttelpaste,87,I,90,75,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
7TKYMEjKUP70Q-8-1I9s5cZaTQtQfgtXal_urLyj31UT2ARL,Wohlstand,20,I,137,87,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
jiTvjRlrICXr8T6TdCXuJBsXp3YoRp_iikyS02OlC_Zthwpq,Bo Wei Patreon,38,I,188,187,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
gGUCCU3CTZWnhb_MBXD9IDvUuumTl6eM_dv34TdjCbtQwRw,0dem,144,I,107,101,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
bo7tDGEMc7mkjRaz5aobBlEQl1Lk90EtQmEIges26aRAUtOf,ur pain my joy,246,I,116,58,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
uJctAxgWCLhjk2XhYLwGuT0lIKUAAR9qFZ5bvhK6EBELN8I,Fredzlew,47,I,258,256,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
v8x02oZJgQaklxmIpnXJ9yZkGxQqT4TK3oBq7vlpVk4km-Q,Iseriá,135,I,440,445,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
KJEVmoqajXNrq1ExHcOeRXkPbGYXE-sZtMuPwYREAXYASFfJ,WallissEwP,158,I,153,136,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
Ql46G0Bz3KJ7WiaO6o_hXpSYPvqprIeJR0mQ3-KyPyFc66w,CrazyGurkä,16,I,158,165,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
6QEWesOUJ1VKOmUwwhAyUfx8WjGBa-BmaJ14iTQPMVEkmK8,TwTv xImRµbèn,118,I,77,56,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
5ShccQKckzF-AOMSyqcda_fjGy0MeFKo6-KMoz6O5ndbs5I,XXXXX Q0001,0,I,171,163,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
5prxaCMO3wLuToeDC1NmMtnxxiJhPurBrGsoPd0bMSIzF7W4,Eunomos Decimus,1,I,19,5,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
#NAME?,F P Journe,149,I,34,22,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
jfZeZjVG3k1pHL7olGkiU-nGpDj7p-ezmPa3eNMt5QzL1lw,YAMAZAKI MALA,232,I,47,33,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
bi3KoYsXvfg5XZQOH50CAzyyx48y-FnlVHLrZGNRxtP9vUw,Kehotu,49,I,64,67,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
PiQio7j0mYPPbKgyAaHQLu5RnH_xEByiuQgouRIrYEAAHEw,SiX BIÈRE PUNKK,78,I,145,111,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
ASqB3pC9CDEoWZQaRgtxJXGQ0MP4TNcInt0U_yrcIFWZjO4,Mist0kus,128,I,92,63,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
yAGy8kHWSvjTQkMaZgAChT_J4tkrHdv5Mu9g3b-GyRWQXNc,Reformed Sydios,1,I,386,366,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
fVsa4nPVN-y9ScmIt-7zDe7cGElNc9NFedhSpnYv6UBEcc8,FoxTheBeast,1,I,172,142,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
H8rxhAR3Nod-4_hxCsQD4xJDNTEIzALd9ZfkRbWbhvGNJ3g,zPoPCorNz,176,I,328,313,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
epDES9EvEBsrltFrWYwG2sNs6v6kOxVu6N8-4TCi5oxEpJoQ,EDW Theoloris ,104,I,198,153,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
6FKLFE-u7p_3dP_wWWvf82AUOw6jt-iJoO-LRu8pkOwZjS8,ZedaIity,33,I,137,123,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
jVlrxrVM1X4U9ssFu5DzSW-5pX10vCd7MGAHEtnG1AbFoiY,Krique,31,I,151,139,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
TOqpje52qDyAAJGXhQF6ehuzBWmNVijQNQHBd47ydirt9xA,Vayne God,15,I,457,447,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
VJpdBe_rNq6bvhkLzz8Mqr3ARtXK-Txn2yviFXINAIcA-wMYr0wplMqw_g,tilt int open 15,32,I,127,103,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
Cj1jLMfYpbp3mIv1tNz-tZNkNmuFNNhSaoKO4Q4TD0PNIjk,CG Afroboi,126,I,34,30,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
wLXvvjmJg-qBKAe26P-esDwjgS3xE-PrdrDjsY5rORWbJ74,JUNGLE KINGDOMMM,36,I,96,85,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
0Rjc0SCe4sn8lCymjmarlohHgaMZXDJh8vQo4BSlYZBbeu0,HumbleTop,160,I,106,98,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
cxROZM64MCl5MYYNKVgUvfmt04DYbHlMmrcgrGXY4n_ACeg,SupportLawyer,77,I,54,45,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
CROPg4s_g9F_19DpGZCJT-BYecQ3FF9uEQKS4CMRgUs135c,PTP Scarab,16,I,281,240,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
-y09CbZwqgRHTgJykmd8dEL9NL8NStiMkYFR_Gb-7ADepBpO,comeoncome2,85,I,299,276,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
IXU1-_qHGtlCL_VIoX9SKrO0VfNMHrdMgPnEB7UgPXQapO2K4eWmjSFsmg,bε my εscapε,86,I,87,61,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
hzsiUrLUjtptVAP30TDzxT6frnaSYIYgCxa5cutztz99hm8,Practice,118,I,26,19,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
USKeNYxYS0tnqJJsw6GGD7B3XkK0LNpdZF-iQbei4ruAtA5F,bot but not hot,188,I,56,46,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
w-gfE2ddZVzMoE4yXArNFzFzLpcaqh6eLL5Ks8SoyokZLdQk,Leksurlain,176,I,143,110,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
bzfUAWPq-NE1A_5FX2lYl6_oVtn4N7XOgCq1XTFDF2dD,coza,34,I,231,231,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
cnsbLA5OlDaD1qmUjjapFxy_5ppNkjrAoRK-DLcmTfLyqDpwMZRnQ-gKNg,LUIS TOXIClTY,112,I,80,59,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
HIBM1TC5G602n3_S2Zj0Mfeqt0PhizJGzSflaE_-10uKP68,Lennox v2,103,I,238,223,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
lhJcC_s1NH9IuJQe_0Jpt_vlR8Ps1RCvG-CXv0fEfvvT7d8,Clone,1,I,56,55,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
OGBXd2U902btvj3mZ3V1XtXfQGq_1cs2wr8zbEeA-t1FfMk,LFT Wizie,26,I,225,231,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
hgpD_hqnNZKQEweunngW85mqPG1RSfQ50WJI5LNRe4mLIeN0,Twtv MissDanli,0,I,129,130,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
61yHUZL5n1b4DRiahG7HxKyv3U73qLMf9IZlyZ5xawZ1q66wPzpSYeW2zA,SHG Empy,73,I,34,27,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
tx6X2ZFm06QUtM5yMxKyIdmXTaH5m9rby_eqEBgvhlkrMBA,Stfu Weakside,76,I,302,306,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
5_SjhVFvyDXRNfD9Fa9UCFtmIbBv6FbPSB8uT03peYDqiqI,Xëmon,1,I,117,111,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
QYr5hpFAXbmGiYEyBGpIzSdZCLiwoboypWD4Xxn8f6lGeDn-YeNrsDVknA,Blitzcrank God,24,I,132,92,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
4CbMLS4sMoSdwAwI2o8_1pSN-_yCMyyPbOe8UBHw1RNB1g4,Zolazy,15,I,217,211,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
jAlVCQWy5DphT96Ut9HhgC7qEFH7U8ySi3CDdh4UBT_XKr8,BDS bluerzor,255,I,71,69,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
gZjhPw2yjv3NkFq713IZxa5zSGM_e9s1clQRw6f-UiI-fNQ,vabe543,1,I,140,92,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
dc13qeVacyhiUOOu1rIvXyBxpbl-1dx4KlKOcSsqon7R_HU,miljarder,65,I,68,57,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
PdjIhFODnhp4pQieG0JJ81reAgMyqNsUMQuJXkSaHdI6oqg,Ec Paillasson,88,I,144,136,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
TEnqtZk8J8aa_uatCU-3RdXyIF3LLvUfveTkAebV5c_y8bo,JOΕP,60,I,60,52,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
V0REii5e-Kd_akDIrqFwwVDvQDQu5Delq7kU3sJ5Z5647nY,Peaky Blinder520,42,I,56,30,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
TGT0LJWhHnEdANs25IVJSCryUqgN7EnSTSdg23EGk1Ouoho,abortiveTrash,5,I,95,89,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
-5TNiftpZHzldAJwt3vBLSozk9C4k-ZrGPDadXINcq5LdeQ,KogLee fans,118,I,64,57,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
xuUniOd_S-pdmVPVX3mZmQsf9RhrQFFn-i709hCfKF25lew,Gekkø,1,I,166,165,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
AXs2eGKmgDagxSiNsyzzdKzog-PCm9MU47rrcnPYGfBjt6r4V3_m9U7bpQ,BOXINTHEF0G,90,I,89,57,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
f2My9VSWhAifKgnVcgaxLL8R203WF6IaAwoZy24YBonNuPg,Keduris,58,I,41,38,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
v4mT3Xjm4Bx4BYUG3W5f9qA3FYYy-I9og6msVtaP433j79w,Capt Lumicious,1,I,106,74,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
Eg4toS8iDokFI9OSZRNeeo0dQNBYkehDmPyy3qqqK461ncw,Witness Azir,105,I,332,330,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
JOIhA6gzgLIlPUsheXNLdt1_JFiYQontTPmIT5ZK87-d0SM,Toppe,29,I,299,260,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
aBe9bJtScO5b94qA7Jo5B38D5pBo-CljR6gcdcUCkhcvb5s,PSH Kandar,118,I,101,100,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
iAERCqTKJ7tewTUPhyB2iEqfbHQvyD-TPPx6Z7ZActtPs-xQ,SPIKE14,167,I,114,108,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
rQZZVnpRuGsED5850iUnsx6Ff9hWYtCOrZ3fPCVjJzcIf7Q,Chtholly Nota,123,I,91,89,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
KV7Ev29X7gQ1hYYNNPx7XIWu4Za9twPcDmJy5EQuRkLKjxs,septico1,280,I,201,182,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
3jmwc0gMCW2egYDL8dEdXWLsRosEJaCLLTIJocMv_hEWkXfj,Paanu,1,I,84,84,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
-4xop-z5lkZf1lqWIHvHqAPoYfzr1_-4on2n8zVXB4HkqE0,dercooolenachbar,211,I,47,34,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
dpWQxkVuPPQFnTJM1PbkoQHIz3AtNicC4RlSY9pSMZij5gM,Łeyo,110,I,177,161,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
Jdphw2W6cGpC8JWoGfh6hmHzgcIqWPQZnmZP-lUeVpxSUG4,DaBaby frog2 ,81,I,67,65,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
yasRoizsptwNx6BS306mne_xpZReGW9vanFV9wVdGNGSYVz4,MaliSlon,29,I,113,99,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
AtlaZ4NWMLM-RQ9kJwupgF_uUVMSzxuSpMfw3omY-tRPQEEW,Hextech Chipmunk,173,I,101,82,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
VS4A7UYElLLDxRCC3EU--ZgcFWGE9hOn7HH88xh1Qdk54wi9,Zeinoth,73,I,55,33,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
Q2PBiH1on1OetjVn0TQ3AjHYQJE6XXbXo_u6vxzWYUNcSqII,EviL FreNzY,0,I,74,52,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
Kh2NdyuA1moDCEOSIPqe0ezpuyEoIBAsOh1MYuK0Z6_c3t4,GAG0D,22,I,72,56,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
CLCFN0IJUovCZ3Q4AL2iHBllDj7b0LsF64DnbtSQj2cHipE,ZNT Ascalon,0,I,197,195,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
io6r6LeDGHUV5TZae6DSj3819Div4GFrdG5NSWnm58BYlscI,Actuallycreative,213,I,64,39,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
67pTmOdeAf1E551t1mjexlAxwD9w731709tEtelrm99rkrEL,CRYTΕK,36,I,113,84,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
ZTyaUhqiY4BEfbSHgzPkBerVqrcdwR0kc3yl4T1brbO3n49Y,Sêâl,144,I,185,170,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
hspnhWkr7ethWxzfCcg6RR2wyPke2d4QwOHbOLg_n37X_mA,Sìmo,188,I,100,86,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
6MQomxcxSa8X-mceXCgUn-8Y4ObVo3pyDUsZSCLBDB8ECy8,Zàng,50,I,95,83,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
